,sentiment_score,tfidf_score,sentence,sentiment_rate,prediction,sentiment
327,"[1.4021750764985557, 1.1543380358845685, 1.2948601797484254, 1.1689372298557752, 1.0574691983446756, 1.0777315202214177, 1.5859738221002397, 1.2564167943553382, 1.2093571859575567, 1.0934091239604855, 1.1201589762765927, 1.139674086761723, 1.3437487878869476, 1.2392124509382527, 1.2498680904355317, 1.0603835491034999, 1.019839445309194, 1.1226205100032038, 1.0657574766204778, 1.162785809179296, 1.2564167943553382, 1.2093571859575567, 1.1132666872243393, 1.249371893596395, 1.0071322065914623, 1.0553131939179201, 0.9706221853054642, 1.0461952406268855, 1.1836164793506185, 1.3437487878869476, 1.247098584999172, 1.0071322065914623, 1.1399219293996992, 0.9967739350998507, 1.2383590729885272, 1.2872816192821832, 1.2912292301266413, 1.2716068295936567, 1.13451448700303]","[8.28818226027131, 2.895381501894941, 2.149621075472595, 4.109607964021455, 5.401605573343695, 3.748278132739165, 5.246911857934262, 8.250093734346212, 6.605418772154591, 5.923903598271923, 3.579881315413704, 2.4219717693407232, 7.403648566229633, 4.028387462968016, 3.8792481726775025, 4.462014275876732, 6.217299971987142, 4.989823324834269, 5.592327332262917, 2.8833573089281392, 8.250093734346212, 6.605418772154591, 3.30022645494447, 4.799279298190047, 5.979048085457327, 7.529077111919565, 4.333883771694924, 3.631412008772921, 1.9959399466720837, 7.403648566229633, 5.595399531299886, 5.979048085457327, 8.102079980637448, 7.539772401036314, 2.893728608956641, 1.8513401149177473, 3.841794677043115, 3.749734797235629, 4.093032998927242]",greg good host quick answer question may always friendly professional space nice little small cozy private patio plus historic neighborhood always friendly quiet far walk ferry take downtown boston little longer walk scenic bridge definitely stay visit next available,230.3994013,1,
328,"[1.3042659473933653, 1.1543380358845685, 1.5730597528880728, 1.1621472924001854, 1.2485415243522109, 1.866490349090047, 1.360537285072725, 1.2545223810720008, 0, 1.0931560911435547, 0, 1.1326751876830876, 1.6876501937143824, 1.6149069061142358, 1.2853840419542761, 1.6878882978630314, 1.4962594986599156, 1.0668491073677908, 2.4507259177069516, 2.4507259177069516, 2.982334662892952, 1.100373291488935, 1.4055225239043758, 1.6875088343866254, 1.3437487878869476, 1.0774142213525575, 1.5611353930941476, 1.1723015605991227, 1.3563554072340087, 1.1868245548056604, 1.1013852648708433, 1.4021750764985557, 1.0961724110558007, 1.1689372298557752, 1.0963613906211847, 0.9852211283092175, 1.1027923031715823, 1.1134521548162735, 1.4383186530058383, 0.978087344642853, 0.9989921281136696, 1.122129458460134]","[3.9429021294053395, 2.895381501894941, 4.602147758289603, 5.9281862600639235, 3.074853524455725, 3.334919306638985, 4.569633683434718, 4.881695859857362, 10.126461745134256, 3.5238738529449196, 11.379224713629624, 4.061348515003129, 9.076639620635579, 7.508023702721733, 4.266897268918713, 8.22222429247951, 6.48512323578932, 2.817153763435301, 18.478317100266707, 18.478317100266707, 8.517023832700156, 4.40661846232787, 4.298777426829376, 8.546011369573408, 3.7018242831148167, 6.656271491985149, 5.930334488602213, 3.0803119178616085, 5.4003389487285025, 3.4456070663440412, 2.088364824594646, 8.28818226027131, 3.012389403801949, 4.109607964021455, 5.221186966695827, 5.3142773897618385, 2.220862080746154, 4.58295981068085, 5.034465930742387, 6.164288956020639, 4.080103250918825, 4.35102328157162]",overall good air bnb experience one issue window sill lot tablesdesks bedroom bench dusty quite bug tiny house spider spider web big problem requires little thorough cleaning bed sheet bathroom clean greg also quick respond message apartment easily accessible cab public transportation ,353.4668954,1,
329,"[1.4021750764985557, 1.257797701294748, 1.2948601797484254, 1.7015538616976722, 1.2244487918623885, 1.111022010240891, 1.5144913236931372, 1.263487690147261, 1.189158004805925, 1.4142382409736074, 1.0718050230823775, 2.531027453563573, 1.5139698980696734, 1.0481876931034582, 1.5190230104852323, 0, 1.4110865517284767, 1.2712251015347815, 1.1836164793506185, 0.9998521924824756, 1.696465844310972, 1.103684446232314, 1.0736016859208442, 1.035685705584429, 1.866490349090047, 1.1872335957200306, 1.0757052185065559, 1.1867698869684236, 1.0603835491034999, 0.9952068732784555, 1.2392124509382527, 1.1201589762765927, 1.1807099001533177, 1.6602991358821502, 1.866490349090047, 1.09555676242356, 1.3295335511275943, 1.6677262469617111, 1.2552668987352382, 1.0750842391361195, 2.581268585427697, 1.1201589762765927, 1.2101640581614084, 1.3622406053961784, 1.1905694027497276, 1.5730597528880728, 1.1723015605991227, 1.200318137252923]","[8.28818226027131, 5.45363291067235, 2.149621075472595, 8.383492440075633, 3.0062483729737957, 2.3530475933267674, 3.4454278388142128, 2.6595805941242663, 5.235039079503978, 8.461453981545345, 6.307180791404725, 7.252090328584533, 4.89382641042587, 3.375527374535256, 7.508023702721733, 9.87514731685335, 6.5469189550577855, 4.51073014860079, 1.9959399466720837, 5.687177495191844, 6.375278407684165, 3.450458392002929, 5.799494887643402, 4.009939102606374, 6.66983861327797, 3.810070952402122, 4.8682226021536295, 6.022638438957611, 4.462014275876732, 5.436425338502923, 4.028387462968016, 7.159762630827408, 5.190960590547034, 7.32743976582632, 6.66983861327797, 7.467201708201478, 4.70592674586197, 7.677922739517131, 4.518037070463822, 2.3721027241603814, 10.126461745134256, 7.159762630827408, 6.21443873970611, 4.7807156850151085, 4.57849800740601, 4.602147758289603, 3.0803119178616085, 6.070957016228419]",greg attentive host whose home would highly recommend upon reaching regarding needing last minute housing comic con weekend boston promptly turned around response within one two hour quaint private deck small space ideal reading one classic book leaf living room ledge space comfortably sleep 3 air bed included,354.5858525,1,
330,"[1.4021750764985557, 1.3867368577072914, 1.2948601797484254, 1.2712251015347815, 1.355410531839749, 1.1836164793506185, 1.1027923031715823, 1.3867368577072914, 1.157289917534455, 2.2234352675633122, 1.0086751671439604, 1.355410531839749, 1.078801343554318, 1.4921553097726574, 1.0071322065914623, 1.2008542704786864, 1.035685705584429, 1.208623842246793, 0.98840204653406, 1.5783393756688082, 1.6945670740988332, 1.1819848657242755, 1.162785809179296, 1.111022010240891, 1.2383590729885272, 1.2872816192821832, 2.043912392315474, 1.2716068295936567, 1.2912292301266413]","[8.28818226027131, 3.571534194418369, 2.149621075472595, 4.51073014860079, 7.709326974688529, 1.9959399466720837, 2.220862080746154, 3.571534194418369, 2.1060503974820737, 8.894318063841624, 5.082115393695688, 7.709326974688529, 4.1706243756694255, 4.171364842197149, 2.9895240427286636, 3.3202646958602067, 4.009939102606374, 6.237561157126964, 3.698587286068688, 5.886163270289075, 7.145118209032365, 4.564681816369665, 2.8833573089281392, 2.3530475933267674, 2.893728608956641, 1.8513401149177473, 9.127932915023129, 3.749734797235629, 3.841794677043115]",greg great host weekend trip boston apartment great location primarily walked trip able find walk needed within reasonable distance completely fell love neighborhood would definitely stay gregs next visit ,183.2763183,1,
331,"[1.4021750764985557, 1.3867368577072914, 1.2948601797484254, 1.0150854430126617, 1.0092750678529068, 1.0323159445615784, 1.1317800003735932, 1.082026504286797, 1.3851125954822725, 1.2517695079667859, 1.6956971252245672, 1.2359486533850925, 1.112889315934529, 1.1234950409361408, 1.139674086761723, 1.186410593538802, 1.1836164793506185, 1.1132666872243393, 1.891638115662805, 1.100758412021345, 1.3851125954822725, 1.381594182574554, 1.0964180367397907, 1.111022010240891, 1.3655400090281666, 1.3089763810308677, 2.043912392315474, 1.1027923031715823, 1.2716068295936567, 1.256495509441876, 1.0964180367397907, 1.1836164793506185]","[8.28818226027131, 1.7857670972091846, 2.149621075472595, 3.7658997340889844, 6.017932547920199, 5.195075822692141, 2.7242715825089014, 5.662197012223403, 3.982899412865763, 3.785598663058318, 4.880189835476324, 4.365309238819096, 4.268528590650797, 3.544832410719188, 2.4219717693407232, 3.1539893895279563, 3.9918798933441675, 3.30022645494447, 5.13408741017261, 2.937294006713934, 3.982899412865763, 4.949505235590487, 7.652400668664011, 2.3530475933267674, 5.390263296739761, 4.917756537275906, 9.127932915023129, 2.220862080746154, 3.749734797235629, 2.7158554120557854, 7.652400668664011, 3.9918798933441675]",greg great host arrival departure process easy smooth place exactly expected looking picture located nice area boston quiet still close place wanted go would certainly return gregs apartment next time go boston,181.4148307,1,
332,"[1.157289917534455, 1.155648459799798, 1.100758412021345, 1.0416169057903402, 0.9849300421084104, 1.0750842391361195, 1.5025089253328456, 1.1084719813820942, 1.1837114110979479, 1.1419556402583027, 1.1868245548056604, 3.3292797229330042, 1.4124431894300304, 1.2130479191088146, 1.1013852648708433, 1.2789593912300763]","[2.1060503974820737, 3.4046918694993957, 2.937294006713934, 5.265542533797393, 3.9556562693704573, 2.3721027241603814, 4.797892335415698, 3.123396286347794, 5.219072801003491, 5.9027611616981135, 3.4456070663440412, 8.334702275906201, 5.6888652593055635, 3.987809478954266, 2.088364824594646, 4.120812563034318]",location convenient close green line room fine get ready share bathroom longterm rent people clean use,97.40669823,1,
333,"[2.0456790100070354, 1.139674086761723, 1.2719087327551535, 1.5183180768975146, 1.280755039603646, 1.2008542704786864, 1.0750842391361195, 1.0657080098400185, 1.1310397814779358, 0, 1.1723015605991227, 1.3042659473933653, 1.2872816192821832, 1.1836164793506185, 1.2849780742247234, 1.2444384975653902, 1.1317262039536635, 1.1778780481491482]","[9.674476621391198, 2.4219717693407232, 5.909057090154929, 5.385263286323055, 7.212559489827897, 3.3202646958602067, 2.3721027241603814, 3.728818059184453, 2.4781987142323363, 9.364321693087359, 3.0803119178616085, 3.9429021294053395, 1.8513401149177473, 1.9959399466720837, 3.951188652110741, 5.477958434439791, 4.697116116179815, 5.340161187722363]",helena nice willing offer assistance needed room spacious comfortable queensize bed overall stay boston fantastic truly appreciated hospitality,97.79446709,1,
334,"[1.0750842391361195, 1.245065697791983, 1.2855503250593652, 1.337157545006094, 2.0456790100070354, 1.3867368577072914, 1.2948601797484254, 1.2986376535608661, 1.172447586165387, 1.2803917461107865, 1.5144913236931372, 1.263487690147261, 1.3417919612961404, 1.3851125954822725]","[2.3721027241603814, 2.895071376291587, 2.6602341889187753, 3.7863544257848063, 9.674476621391198, 1.7857670972091846, 2.149621075472595, 3.5819334400821514, 4.159948772715865, 7.715663067499978, 3.4454278388142128, 2.6595805941242663, 3.2752768176405134, 1.9914497064328816]",room perfect everything described helena great host much better average highly recommend staying place,74.8278701,1,
335,"[1.2093571859575567, 1.2548012047987542, 1.2948601797484254, 1.0750842391361195, 1.0657080098400185, 1.1013852648708433, 1.249371893596395, 1.335356211338203, 1.0261856436637011, 1.2872816192821832]","[3.3027093860772956, 3.0387687007134407, 2.149621075472595, 2.3721027241603814, 3.728818059184453, 2.088364824594646, 4.799279298190047, 4.034505659479952, 3.6253865978168287, 1.8513401149177473]",friendly helpful host room spacious clean far best airbnb stay,36.9019031,1,
336,"[1.1027923031715823, 1.139674086761723, 1.1310397814779358, 1.3867368577072914, 1.346604577101952, 1.146696559258892, 1.7515141270968388, 1.1181941039177905, 1.172447586165387, 1.2712251015347815, 1.4105224841755706]","[2.220862080746154, 2.4219717693407232, 2.4781987142323363, 1.7857670972091846, 4.61591733901336, 3.460414126328909, 4.663841327294943, 5.0738622519389684, 4.159948772715865, 4.51073014860079, 6.857436136580584]",apartment nice comfortable great part city couldnt asked better weekend getaway,54.79898882,1,
337,"[1.1825567772355132, 1.245065697791983, 1.35709033705745]","[5.760637085036655, 2.895071376291587, 3.850086820316853]",appartment perfect thank,15.64175011,1,
338,"[1.2877533755695239, 1.263487690147261, 1.3851125954822725, 1.139674086761723, 1.1013852648708433, 1.3867368577072914, 1.157289917534455, 1.6000704752197583, 1.360537285072725, 1.3758162081068794, 1.1027923031715823, 1.0540622493706577, 1.2548012047987542]","[5.069306435403107, 2.6595805941242663, 1.9914497064328816, 2.4219717693407232, 2.088364824594646, 1.7857670972091846, 2.1060503974820737, 6.423397656028364, 4.569633683434718, 3.7671350646969772, 2.220862080746154, 6.316629680602658, 3.0387687007134407]",id recommend place nice clean great location minor issue didnt apartment seamless helpful ,57.21905109,1,
339,"[1.1027923031715823, 1.1013852648708433, 1.2536057826336384, 1.157289917534455, 1.360537285072725, 1.649788384092939, 1.0540622493706577, 1.7223306290353173, 1.166921971999409, 1.1544967820019545]","[2.220862080746154, 2.088364824594646, 3.8522379370377102, 2.1060503974820737, 4.569633683434718, 8.102079980637448, 6.316629680602658, 7.852864189013463, 4.071351932865918, 3.686198965211736]",apartment clean amazing location issue related seamless transition kind accommodating,60.78962122,1,
340,"[1.2485415243522109, 1.3056041239077312, 1.3417919612961404, 1.1836164793506185, 1.3791795190304734, 1.157289917534455, 1.047504479673072, 0.959850570186757, 1.245065697791983, 1.1317800003735932, 1.0071322065914623, 1.2855503250593652, 1.1939572507929541, 1.1132666872243393, 1.1739860856539228, 1.1013852648708433, 1.1544967820019545, 1.4002577904652913, 1.1504886968168846, 1.5340181417882532, 1.7803169728092247, 1.1344395698419432, 1.3851125954822725, 1.3437487878869476, 1.4251665281330295, 1.4104616871306839, 1.6255658611325656, 1.146696559258892, 1.2552668987352382, 1.1739860856539228, 2.793810644023026, 1.4312491139496066, 1.6306016575478486, 1.1420553813339118, 1.298425222981779, 1.3758162081068794, 1.566386971338622, 1.1111492250824586, 1.2774059990571758, 1.1111492250824586, 1.067012134985008, 1.5195322354882503, 1.1420553813339118, 0, 1.502126352259466, 1.8856143791303193, 1.0440764257603081, 1.2273956044322207, 1.263027363163231, 1.4936521829298794, 1.111022010240891, 1.111022010240891, 1.2789593912300763, 1.3025664266598964]","[3.074853524455725, 6.511690263174041, 3.2752768176405134, 1.9959399466720837, 3.812396234421293, 2.1060503974820737, 5.1837994346242064, 3.5363569485327444, 2.895071376291587, 2.7242715825089014, 2.9895240427286636, 2.6602341889187753, 6.683300164373069, 3.30022645494447, 9.46307268013259, 2.088364824594646, 3.686198965211736, 6.4128896784299485, 4.909199503342927, 5.830148628734404, 6.022638438957611, 4.303415849651238, 1.9914497064328816, 3.7018242831148167, 6.604311753054438, 7.539772401036314, 7.236089987238091, 3.460414126328909, 4.518037070463822, 9.46307268013259, 8.48885295573346, 4.3247750554966835, 4.61591733901336, 8.460971930409894, 6.276314143424197, 3.7671350646969772, 5.843860890598386, 8.43675761393065, 6.164288956020639, 8.43675761393065, 5.843860890598386, 8.671174512527415, 8.460971930409894, 11.379224713629624, 6.754251900345353, 8.740167384014367, 4.529628348821019, 7.0484913733432935, 4.8915406951450136, 4.831722199934104, 4.706095186653535, 4.706095186653535, 4.120812563034318, 5.445654144940545]",experience renting staying boston excellent location beacon street perfect easy walk everything relatively quiet unit clean accommodating reason 4 star rather 5 place little smaller anticipated guess city living unit 5th floor although building elevator didnt fit 2 adult 2 kid stroller building façade construction blocked view sun light however would would use service ,379.0239025,1,
